,Unnamed: 0,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,Week,Source
7826,12326,27,27.0,Con Calma,Daddy Yankee & Snow,8.0,5258192,11.7%,https://www.youtube.com/watch?v=DiItGE3eAyQ,2019-03-21,YouTube
7827,12327,28,54.0,Say My Name,"David Guetta, Bebe Rexha & J Balvin",9.0,5231661,63.6%,https://www.youtube.com/watch?v=ft4jcPSLJfY,2019-03-21,YouTube
7828,12328,29,16.0,SICKO MODE (feat. Drake),Travis Scott,33.0,5126463,-4.7%,https://www.youtube.com/watch?v=6ONRf7h3Mdk,2019-03-21,YouTube
7829,12329,30,35.0,Act Up,City Girls,5.0,5109271,27.1%,https://www.youtube.com/watch?v=F_VsAvS1kuo,2019-03-21,YouTube
7830,12330,31,23.0,Drip Too Hard,Lil Baby & Gunna,27.0,4743659,-5.3%,https://www.youtube.com/watch?v=THcVOf1kNh0,2019-03-21,YouTube
7831,12331,32,33.0,Taste (feat. Offset),Tyga,42.0,4547991,7.7%,https://www.youtube.com/watch?v=LjxulQ1bEWg,2019-03-21,YouTube
7832,12332,33,75.0,I Can't Get Enough,"Benny Blanco, J Balvin, Selena Gomez & Tainy",2.0,4524839,100.6%,https://www.youtube.com/watch?v=Tztc73r8348,2019-03-21,YouTube
7833,12333,34,30.0,Pimpin Ain't Eazy,Kodak Black,4.0,4483975,3.1%,https://www.youtube.com/watch?v=OE_dwXN_YHI,2019-03-21,YouTube
7834,12334,35,24.0,Money,Cardi B,22.0,4330872,-13.2%,https://www.youtube.com/watch?v=zUOh09GoQgk,2019-03-21,YouTube
7835,12335,36,34.0,Sweet but Psycho,Ava Max,12.0,4301876,4.6%,https://www.youtube.com/watch?v=WXBHCQYxwr0,2019-03-21,YouTube
7837,12337,38,20.0,Sucker,Jonas Brothers,3.0,3984382,-22.5%,https://www.youtube.com/watch?v=CnAmeh0-E-U,2019-03-21,YouTube
7838,12338,39,32.0,Envy Me,Calboy,17.0,3928505,-8.7%,https://www.youtube.com/watch?v=FhPvceQcfzE,2019-03-21,YouTube
7839,12339,40,38.0,Eastside,"Benny Blanco, Halsey & Khalid",33.0,3855344,-1.4%,https://www.youtube.com/watch?v=56WBK4ZK_cw,2019-03-21,YouTube
7840,12340,41,42.0,Beautiful Crazy,Luke Combs,27.0,3820627,6.5%,https://www.youtube.com/watch?v=rItv9i6c7AY,2019-03-21,YouTube
7841,12341,42,43.0,Valuable Pain,YoungBoy Never Broke Again,15.0,3761148,7.3%,https://www.youtube.com/watch?v=jWu_GqHxmWQ,2019-03-21,YouTube
7842,12342,43,40.0,Taki Taki,DJ Snake,24.0,3751939,-2.2%,https://www.youtube.com/watch?v=ixkoVwKQaJg,2019-03-21,YouTube
7843,12343,44,39.0,Leave Me Alone,Flipp Dinero,17.0,3524836,-8.2%,https://www.youtube.com/watch?v=9L-pHRITk0g,2019-03-21,YouTube
7844,12344,45,51.0,Clout (feat. Cardi B),Offset,2.0,3449503,3%,https://www.youtube.com/watch?v=mt2zvsvkKKo,2019-03-21,YouTube
7845,12345,46,49.0,Trip,Ella Mai,32.0,3407049,0.8%,https://www.youtube.com/watch?v=W16bk86xIY0,2019-03-21,YouTube
7846,12346,47,61.0,Suge (Yea Yea),DaBaby,2.0,3333031,18.6%,https://www.youtube.com/watch?v=KvuQNNVrbtM,2019-03-21,YouTube
7847,12347,48,47.0,Look Back At It,A Boogie Wit da Hoodie,12.0,3327738,-2.6%,https://www.youtube.com/watch?v=RWDXD8tAkPo,2019-03-21,YouTube
7848,12348,49,41.0,bury a friend,Billie Eilish,8.0,3317759,-9.1%,https://www.youtube.com/watch?v=HUHC9tYz8ik,2019-03-21,YouTube
7849,12349,50,52.0,Secreto,Anuel AA & Karol G,10.0,3317186,0.4%,https://www.youtube.com/watch?v=gFZfwWZV074,2019-03-21,YouTube
7850,12350,51,44.0,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,13.0,3307175,-5%,https://www.youtube.com/watch?v=v-rxFHRTrJc,2019-03-21,YouTube
7851,12351,52,55.0,Calma (Remix),"Pedro Capó, Alan Walker & Farruko",12.0,3173005,-0.7%,https://www.youtube.com/watch?v=YS2RmyES-GU,2019-03-21,YouTube
7852,12352,53,53.0,POP OUT (feat. Lil Tjay),Polo G,8.0,3104742,-4.6%,https://www.youtube.com/watch?v=g-uW3I_AtDE,2019-03-21,YouTube
7853,12353,54,58.0,Aullando,Wisin & Yandel & Romeo Santos,4.0,3098726,2.6%,https://www.youtube.com/watch?v=-n9krkSb-ug,2019-03-21,YouTube
7854,12354,55,65.0,Nunca Es Suficiente (feat. Natalia Lafourcade),Los Ángeles Azules,14.0,3067081,18.2%,https://www.youtube.com/watch?v=k76BgIb89-s,2019-03-21,YouTube
7855,12355,56,50.0,Slime Belief,YoungBoy Never Broke Again,6.0,3021956,-10.5%,https://www.youtube.com/watch?v=U4V47G4Ygg8,2019-03-21,YouTube
7857,12357,58,36.0,Dancing With A Stranger,Sam Smith & Normani,9.0,2990095,-25.5%,https://www.youtube.com/watch?v=av5JD1dfj_c,2019-03-21,YouTube
7858,12358,59,48.0,I,Lil Skies,3.0,2986510,-12.5%,https://www.youtube.com/watch?v=csviQHKDBuk,2019-03-21,YouTube
7859,12359,60,56.0,"thank u, next",Ariana Grande,20.0,2863021,-7.6%,https://www.youtube.com/watch?v=gl1aHhXnN1k,2019-03-21,YouTube
7860,12360,61,57.0,Faucet Failure,Ski Mask the Slump God,12.0,2848594,-7.4%,https://www.youtube.com/watch?v=tbhxSeaiMiU,2019-03-21,YouTube
7861,12361,62,60.0,Shotta Flow,NLE Choppa,9.0,2799673,-2.1%,https://www.youtube.com/watch?v=3W0e7aI0gAg,2019-03-21,YouTube
7862,12362,63,62.0,Calling My Spirit,Kodak Black,16.0,2652407,-1.7%,https://www.youtube.com/watch?v=ppSY98RGyBU,2019-03-21,YouTube
7864,12364,65,59.0,Mama Cry,YNW Melly,5.0,2606885,-9%,https://www.youtube.com/watch?v=NGbUsgG_48k,2019-03-21,YouTube
7865,12365,66,71.0,Shot Clock,Ella Mai,9.0,2560782,3%,https://www.youtube.com/watch?v=T4kAYIC5Xzo,2019-03-21,YouTube
7866,12366,67,63.0,You,Jacquees,17.0,2476988,-6.9%,https://www.youtube.com/watch?v=-PLCJqiKbjw,2019-03-21,YouTube
7867,12367,68,73.0,Si Se Da,Myke Towers & Farruko,2.0,2470389,4.5%,https://www.youtube.com/watch?v=LXjRV-oSD1U,2019-03-21,YouTube
7868,12368,69,72.0,Shotta Flow 2,NLE Choppa,5.0,2461163,3%,https://www.youtube.com/watch?v=_Pnam7Fg5jQ,2019-03-21,YouTube
7869,12369,70,70.0,That's On Me (Remix),Yella Beezy,20.0,2342816,-5.8%,https://www.youtube.com/watch?v=s8QSTerhk8E,2019-03-21,YouTube
7870,12370,71,66.0,Every Season,Roddy Ricch,16.0,2312832,-10.3%,https://www.youtube.com/watch?v=jd-VdQNRUHs,2019-03-21,YouTube
7871,12371,72,64.0,Ella Quiere Beber (Remix) (feat. Romeo Santos),Anuel AA,18.0,2295569,-11.5%,https://www.youtube.com/watch?v=0w3XwPVxcsw,2019-03-21,YouTube
7872,12372,73,68.0,Talk,Khalid,2.0,2271429,-9.9%,https://www.youtube.com/watch?v=hE2Ira-Cwxo,2019-03-21,YouTube
7873,12373,74,74.0,I Came Thru,YoungBoy Never Broke Again,13.0,2151900,-4.9%,https://www.youtube.com/watch?v=ElPBcBgGtnU,2019-03-21,YouTube
7874,12374,75,82.0,Undecided,Chris Brown,6.0,2125587,5.9%,https://www.youtube.com/watch?v=y6fThXQPT6I,2019-03-21,YouTube
7875,12375,76,69.0,Empty,Juice WRLD,2.0,2105593,-16.1%,https://www.youtube.com/watch?v=9LSyWM2CL-U,2019-03-21,YouTube
7876,12376,77,67.0,Wish You Were Gay,Billie Eilish,3.0,2090517,-18%,https://www.youtube.com/watch?v=yaJx0Gj_LCY,2019-03-21,YouTube
7877,12377,78,79.0,Cross Me (feat. Lil Baby & Plies),YoungBoy Never Broke Again,11.0,2079504,-0.6%,https://www.youtube.com/watch?v=R9AbSCpbKxA,2019-03-21,YouTube
7879,12379,80,84.0,A Través Del Vaso,Banda Los Sebastianes,14.0,2057163,5.4%,https://www.youtube.com/watch?v=0E7KbIy0cIA,2019-03-21,YouTube
7880,12380,81,81.0,Be Alright,Dean Lewis,8.0,2030200,1%,https://www.youtube.com/watch?v=I0czvJ_jikg,2019-03-21,YouTube
7881,12381,82,76.0,Rumor,Lee Brice,2.0,1960895,-11.3%,https://www.youtube.com/watch?v=ObptpVRe6ek,2019-03-21,YouTube
7883,12383,84,80.0,Bleed It,Blueface,10.0,1927224,-7.8%,https://www.youtube.com/watch?v=C934VEPOD5Y,2019-03-21,YouTube
7884,12384,85,86.0,She Got the Best of Me,Luke Combs,18.0,1866896,-2.2%,https://www.youtube.com/watch?v=a2a9fgPI_PI,2019-03-21,YouTube
7885,12385,86,99.0,Sigo Chambeando,Fuerza Regida,8.0,1817489,7.7%,https://www.youtube.com/watch?v=C-uICquhs04,2019-03-21,YouTube
7887,12387,88,87.0,Errybody  (Remix),MO3 & Boosie Badazz,7.0,1762303,-6.4%,https://www.youtube.com/watch?v=9_O6gPcRsEs,2019-03-21,YouTube
7891,12391,92,83.0,No Te Contaron Mal,Christian Nodal,6.0,1700925,-14.6%,https://www.youtube.com/watch?v=CnuoXtaX8q0,2019-03-21,YouTube
7893,12393,94,97.0,Me Too,Kevin Gates,8.0,1666939,-2.6%,https://www.youtube.com/watch?v=C5L9NdD2uVM,2019-03-21,YouTube
7894,12394,95,96.0,772 Love,YNW Melly,6.0,1631622,-4.7%,https://www.youtube.com/watch?v=WfzI9gxsdR8,2019-03-21,YouTube
7895,12395,96,89.0,Roses (feat. Brendon Urie),Benny Blanco & Juice WRLD,14.0,1624148,-10.5%,https://www.youtube.com/watch?v=S_1MXllHWMQ,2019-03-21,YouTube
7898,12398,99,85.0,Armed And Dangerous,Juice WRLD,19.0,1607291,-16.3%,https://www.youtube.com/watch?v=cr82wSBZeeQ,2019-03-21,YouTube
7900,12200,1,1.0,Murder On My Mind,YNW Melly,32.0,13507278,1.9%,https://www.youtube.com/watch?v=hqDinxaPUK4,2019-03-28,YouTube
7901,12201,2,3.0,Sunflower,Post Malone & Swae Lee,23.0,12470950,4.6%,https://www.youtube.com/watch?v=ApXoWvfEYVU,2019-03-28,YouTube
7902,12202,3,7.0,Please Me,Cardi B & Bruno Mars,6.0,11686329,55%,https://www.youtube.com/watch?v=3y-O-4IL-PU,2019-03-28,YouTube
7903,12203,4,2.0,Thotiana (feat. Cardi B),Blueface,13.0,11501094,-10.7%,https://www.youtube.com/watch?v=V6EpIABAKKo,2019-03-28,YouTube
7904,12204,5,20.0,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,4.0,10431836,86.6%,https://www.youtube.com/watch?v=r7qovpFAGrQ,2019-03-28,YouTube
7905,12205,6,4.0,Put a Date On It (feat. Lil Baby),Yo Gotti,9.0,10112687,-4.4%,https://www.youtube.com/watch?v=1PnHB4sLqew,2019-03-28,YouTube
7906,12206,7,8.0,Wow.,Post Malone,14.0,9244118,26%,https://www.youtube.com/watch?v=393C3pr2ioY,2019-03-28,YouTube
7907,12207,8,5.0,7 rings,Ariana Grande,10.0,9114237,-5.5%,https://www.youtube.com/watch?v=QYh6mYIJG2Y,2019-03-28,YouTube
7908,12208,9,6.0,Happier (feat. Bastille),Marshmello,28.0,8434712,4.5%,https://www.youtube.com/watch?v=m7Bc3pLyij0,2019-03-28,YouTube
7909,12209,10,10.0,MIDDLE CHILD,J. Cole,9.0,7351775,1.6%,https://www.youtube.com/watch?v=e8CLsYzE5wk,2019-03-28,YouTube
7910,12210,11,9.0,Without Me,Halsey,25.0,7258270,-0.4%,https://www.youtube.com/watch?v=ZAfAud_M_mg,2019-03-28,YouTube
7911,12211,12,26.0,Better,Khalid,24.0,6844523,28.2%,https://www.youtube.com/watch?v=x3bfa3DZ8JM,2019-03-28,YouTube
7912,12212,13,15.0,Robbery,Juice WRLD,6.0,6632683,5.1%,https://www.youtube.com/watch?v=iI34LYmJ1Fs,2019-03-28,YouTube
7913,12213,14,12.0,a lot (feat. J. Cole),21 Savage,14.0,6501464,-5.1%,https://www.youtube.com/watch?v=DmWWqogr_r8,2019-03-28,YouTube
7914,12214,15,14.0,Girls Like You (feat. Cardi B),Maroon 5,44.0,6227693,-3.2%,https://www.youtube.com/watch?v=aJOTlE1K90k,2019-03-28,YouTube
7915,12215,16,19.0,Saturday Nights REMIX (feat. Kane Brown),Khalid,6.0,6107782,5.3%,https://www.youtube.com/watch?v=5hqK-A0UxKw,2019-03-28,YouTube
7916,12216,17,27.0,Con Calma,Daddy Yankee & Snow,9.0,5861639,11.5%,https://www.youtube.com/watch?v=DiItGE3eAyQ,2019-03-28,YouTube
7917,12217,18,18.0,Close Friends,Lil Baby & Gunna,25.0,5551126,-6.2%,https://www.youtube.com/watch?v=hhzYbExfVIY,2019-03-28,YouTube
7918,12218,19,24.0,Worth It,YK Osiris,7.0,5388133,-1.4%,https://www.youtube.com/watch?v=nPiFfJ0UTqE,2019-03-28,YouTube
7919,12219,20,25.0,Mixed Personalities (feat. Kanye West),YNW Melly,10.0,5313797,-2.1%,https://www.youtube.com/watch?v=iFv6BXjnKRU,2019-03-28,YouTube
7920,12220,21,23.0,Shallow,Lady Gaga & Bradley Cooper,26.0,5123710,-6.7%,https://www.youtube.com/watch?v=bo_efYhYU2A,2019-03-28,YouTube
7921,12221,22,16.0,Going Bad (feat. Drake),Meek Mill,17.0,5081646,-18.5%,https://www.youtube.com/watch?v=S1gp0m4B5p8,2019-03-28,YouTube
7922,12222,23,30.0,Act Up,City Girls,6.0,4952919,-3.1%,https://www.youtube.com/watch?v=F_VsAvS1kuo,2019-03-28,YouTube
7923,12223,24,11.0,Pure Cocaine,Lil Baby,17.0,4923397,-28.7%,https://www.youtube.com/watch?v=sFIXA0zALWU,2019-03-28,YouTube
7924,12224,25,29.0,SICKO MODE (feat. Drake),Travis Scott,34.0,4834834,-5.7%,https://www.youtube.com/watch?v=6ONRf7h3Mdk,2019-03-28,YouTube
7925,12225,26,21.0,"break up with your girlfriend, i'm bored",Ariana Grande,7.0,4627003,-16.4%,https://www.youtube.com/watch?v=LH4Y1ZUUx2g,2019-03-28,YouTube
7926,12226,27,17.0,Pure Water,Mustard & Migos,8.0,4594335,-25.7%,https://www.youtube.com/watch?v=9hJ8lLNWrM4,2019-03-28,YouTube
7927,12227,28,31.0,Drip Too Hard,Lil Baby & Gunna,28.0,4390826,-7.4%,https://www.youtube.com/watch?v=THcVOf1kNh0,2019-03-28,YouTube
7928,12228,29,36.0,Sweet but Psycho,Ava Max,13.0,4303969,0%,https://www.youtube.com/watch?v=WXBHCQYxwr0,2019-03-28,YouTube
7929,12229,30,41.0,Beautiful Crazy,Luke Combs,28.0,4067409,6.5%,https://www.youtube.com/watch?v=rItv9i6c7AY,2019-03-28,YouTube
7930,12230,31,32.0,Taste (feat. Offset),Tyga,43.0,4055633,-10.8%,https://www.youtube.com/watch?v=LjxulQ1bEWg,2019-03-28,YouTube
7931,12231,32,34.0,Pimpin Ain't Eazy,Kodak Black,5.0,3984146,-11.1%,https://www.youtube.com/watch?v=OE_dwXN_YHI,2019-03-28,YouTube
7932,12232,33,39.0,Envy Me,Calboy,18.0,3919169,-0.2%,https://www.youtube.com/watch?v=FhPvceQcfzE,2019-03-28,YouTube
7933,12233,34,35.0,Money,Cardi B,23.0,3915676,-9.6%,https://www.youtube.com/watch?v=zUOh09GoQgk,2019-03-28,YouTube
7934,12234,35,40.0,Eastside,"Benny Blanco, Halsey & Khalid",34.0,3676307,-4.6%,https://www.youtube.com/watch?v=56WBK4ZK_cw,2019-03-28,YouTube
7935,12235,36,22.0,Down Below,Roddy Ricch,4.0,3617447,-34.6%,https://www.youtube.com/watch?v=CJOZc02VwJM,2019-03-28,YouTube
7936,12236,37,42.0,Valuable Pain,YoungBoy Never Broke Again,16.0,3602267,-4.2%,https://www.youtube.com/watch?v=jWu_GqHxmWQ,2019-03-28,YouTube
7937,12237,38,43.0,Taki Taki,DJ Snake,25.0,3506646,-6.5%,https://www.youtube.com/watch?v=ixkoVwKQaJg,2019-03-28,YouTube
7938,12238,39,46.0,Trip,Ella Mai,33.0,3484706,2.3%,https://www.youtube.com/watch?v=W16bk86xIY0,2019-03-28,YouTube
7939,12239,40,47.0,Suge (Yea Yea),DaBaby,3.0,3417587,2.5%,https://www.youtube.com/watch?v=KvuQNNVrbtM,2019-03-28,YouTube
7940,12240,41,48.0,Look Back At It,A Boogie Wit da Hoodie,13.0,3415003,2.6%,https://www.youtube.com/watch?v=RWDXD8tAkPo,2019-03-28,YouTube
7941,12241,42,52.0,Calma (Remix),"Pedro Capó, Alan Walker & Farruko",13.0,3375855,6.4%,https://www.youtube.com/watch?v=YS2RmyES-GU,2019-03-28,YouTube
7942,12242,43,38.0,Sucker,Jonas Brothers,4.0,3369443,-15.4%,https://www.youtube.com/watch?v=CnAmeh0-E-U,2019-03-28,YouTube
7943,12243,44,49.0,bury a friend,Billie Eilish,9.0,3230300,-2.6%,https://www.youtube.com/watch?v=HUHC9tYz8ik,2019-03-28,YouTube
7944,12244,45,51.0,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,14.0,3228429,-2.4%,https://www.youtube.com/watch?v=v-rxFHRTrJc,2019-03-28,YouTube
7945,12245,46,28.0,Say My Name,"David Guetta, Bebe Rexha & J Balvin",10.0,3219315,-38.5%,https://www.youtube.com/watch?v=ft4jcPSLJfY,2019-03-28,YouTube
7946,12246,47,54.0,Aullando,Wisin & Yandel & Romeo Santos,5.0,3155224,1.8%,https://www.youtube.com/watch?v=-n9krkSb-ug,2019-03-28,YouTube
7949,12249,50,58.0,Dancing With A Stranger,Sam Smith & Normani,10.0,3117056,4.2%,https://www.youtube.com/watch?v=av5JD1dfj_c,2019-03-28,YouTube
7950,12250,51,44.0,Leave Me Alone,Flipp Dinero,18.0,3084024,-12.5%,https://www.youtube.com/watch?v=9L-pHRITk0g,2019-03-28,YouTube
7951,12251,52,50.0,Secreto,Anuel AA & Karol G,11.0,3030056,-8.7%,https://www.youtube.com/watch?v=gFZfwWZV074,2019-03-28,YouTube
7952,12252,53,62.0,Shotta Flow,NLE Choppa,10.0,2987366,6.7%,https://www.youtube.com/watch?v=3W0e7aI0gAg,2019-03-28,YouTube
7953,12253,54,55.0,Nunca Es Suficiente (feat. Natalia Lafourcade),Los Ángeles Azules,15.0,2923976,-4.7%,https://www.youtube.com/watch?v=k76BgIb89-s,2019-03-28,YouTube
7954,12254,55,37.0,SCENES (feat. PnB Rock),YoungBoy Never Broke Again,2.0,2856148,-30.3%,https://www.youtube.com/watch?v=p_rjyLslD0U,2019-03-28,YouTube
7956,12256,57,56.0,Slime Belief,YoungBoy Never Broke Again,7.0,2780684,-8%,https://www.youtube.com/watch?v=U4V47G4Ygg8,2019-03-28,YouTube
7957,12257,58,66.0,Shot Clock,Ella Mai,10.0,2696216,5.3%,https://www.youtube.com/watch?v=T4kAYIC5Xzo,2019-03-28,YouTube
7958,12258,59,53.0,POP OUT (feat. Lil Tjay),Polo G,9.0,2663816,-14.2%,https://www.youtube.com/watch?v=g-uW3I_AtDE,2019-03-28,YouTube
7959,12259,60,57.0,HP,Maluma,2.0,2584881,-14.2%,https://www.youtube.com/watch?v=iMEhjsiHbwM,2019-03-28,YouTube
7960,12260,61,65.0,Mama Cry,YNW Melly,6.0,2526755,-3.1%,https://www.youtube.com/watch?v=NGbUsgG_48k,2019-03-28,YouTube
7961,12261,62,13.0,Sally Walker,Iggy Azalea,2.0,2481027,-63.3%,https://www.youtube.com/watch?v=2Gy8eGr7AfM,2019-03-28,YouTube
7962,12262,63,61.0,Faucet Failure,Ski Mask the Slump God,13.0,2475133,-13.1%,https://www.youtube.com/watch?v=tbhxSeaiMiU,2019-03-28,YouTube
7964,12264,65,63.0,Calling My Spirit,Kodak Black,17.0,2408730,-9.2%,https://www.youtube.com/watch?v=ppSY98RGyBU,2019-03-28,YouTube
7965,12265,66,59.0,I,Lil Skies,4.0,2406293,-19.4%,https://www.youtube.com/watch?v=csviQHKDBuk,2019-03-28,YouTube
7966,12266,67,69.0,Shotta Flow 2,NLE Choppa,6.0,2387123,-3%,https://www.youtube.com/watch?v=_Pnam7Fg5jQ,2019-03-28,YouTube
7967,12267,68,71.0,Every Season,Roddy Ricch,17.0,2324044,0.5%,https://www.youtube.com/watch?v=jd-VdQNRUHs,2019-03-28,YouTube
7968,12268,69,91.0,My Bad,Khalid,2.0,2320054,35.2%,https://www.youtube.com/watch?v=WzfRhSU9_qA,2019-03-28,YouTube
7969,12269,70,33.0,I Can't Get Enough,"Benny Blanco, J Balvin, Selena Gomez & Tainy",3.0,2318048,-48.8%,https://www.youtube.com/watch?v=Tztc73r8348,2019-03-28,YouTube
7970,12270,71,80.0,A Través Del Vaso,Banda Los Sebastianes,15.0,2297585,11.7%,https://www.youtube.com/watch?v=0E7KbIy0cIA,2019-03-28,YouTube
7971,12271,72,67.0,You,Jacquees,18.0,2256452,-8.9%,https://www.youtube.com/watch?v=-PLCJqiKbjw,2019-03-28,YouTube
7972,12272,73,84.0,Bleed It,Blueface,11.0,2243699,16.4%,https://www.youtube.com/watch?v=C934VEPOD5Y,2019-03-28,YouTube
7973,12273,74,72.0,Ella Quiere Beber (Remix) (feat. Romeo Santos),Anuel AA,19.0,2122020,-7.6%,https://www.youtube.com/watch?v=0w3XwPVxcsw,2019-03-28,YouTube
7974,12274,75,73.0,Talk,Khalid,3.0,2117929,-6.8%,https://www.youtube.com/watch?v=hE2Ira-Cwxo,2019-03-28,YouTube
7975,12275,76,81.0,Be Alright,Dean Lewis,9.0,2074863,2.2%,https://www.youtube.com/watch?v=I0czvJ_jikg,2019-03-28,YouTube
7976,12276,77,45.0,Clout (feat. Cardi B),Offset,3.0,2061917,-40.2%,https://www.youtube.com/watch?v=mt2zvsvkKKo,2019-03-28,YouTube
7977,12277,78,78.0,Cross Me (feat. Lil Baby & Plies),YoungBoy Never Broke Again,12.0,2014912,-3.1%,https://www.youtube.com/watch?v=R9AbSCpbKxA,2019-03-28,YouTube
7979,12279,80,77.0,Wish You Were Gay,Billie Eilish,4.0,1981503,-5.2%,https://www.youtube.com/watch?v=yaJx0Gj_LCY,2019-03-28,YouTube
7981,12281,82,85.0,She Got the Best of Me,Luke Combs,19.0,1941178,4%,https://www.youtube.com/watch?v=a2a9fgPI_PI,2019-03-28,YouTube
7982,12282,83,74.0,I Came Thru,YoungBoy Never Broke Again,14.0,1880669,-12.6%,https://www.youtube.com/watch?v=ElPBcBgGtnU,2019-03-28,YouTube
7983,12283,84,86.0,Sigo Chambeando,Fuerza Regida,9.0,1864529,2.6%,https://www.youtube.com/watch?v=C-uICquhs04,2019-03-28,YouTube
7984,12284,85,76.0,Empty,Juice WRLD,3.0,1841375,-12.5%,https://www.youtube.com/watch?v=9LSyWM2CL-U,2019-03-28,YouTube
7986,12286,87,89.0,Amanece (feat. Haze),Anuel AA & Haze,11.0,1766909,0.5%,https://www.youtube.com/watch?v=xp6706wVdCI,2019-03-28,YouTube
7987,12287,88,88.0,Errybody  (Remix),MO3 & Boosie Badazz,8.0,1762796,0%,https://www.youtube.com/watch?v=9_O6gPcRsEs,2019-03-28,YouTube
7988,12288,89,64.0,Hear Me Calling,Juice WRLD,3.0,1759607,-33%,https://www.youtube.com/watch?v=SlSNHEfnqn8,2019-03-28,YouTube
7991,12291,92,68.0,Si Se Da,Myke Towers & Farruko,3.0,1742534,-29.5%,https://www.youtube.com/watch?v=LXjRV-oSD1U,2019-03-28,YouTube
7994,12294,95,98.0,Radicamos En South Central,Fuerza Regida,4.0,1693967,5.3%,https://www.youtube.com/watch?v=1uzUPVN0ZPk,2019-03-28,YouTube
7997,12297,98,94.0,Me Too,Kevin Gates,9.0,1642104,-1.5%,https://www.youtube.com/watch?v=C5L9NdD2uVM,2019-03-28,YouTube
7998,12298,99,97.0,You're Welcome,Dwayne Johnson,2.0,1636265,1.4%,https://www.youtube.com/watch?v=79DijItQXMM,2019-03-28,YouTube
7999,12299,100,87.0,I Don't Know About You,Chris Lane,2.0,1626880,-8.7%,https://www.youtube.com/watch?v=8aUzwbp_NfI,2019-03-28,YouTube
8000,12100,1,5.0,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,5.0,15252018,46.2%,https://www.youtube.com/watch?v=r7qovpFAGrQ,2019-04-04,YouTube
8001,12101,2,2.0,Sunflower,Post Malone & Swae Lee,24.0,12346642,-1%,https://www.youtube.com/watch?v=ApXoWvfEYVU,2019-04-04,YouTube
8002,12102,3,1.0,Murder On My Mind,YNW Melly,33.0,11620998,-14%,https://www.youtube.com/watch?v=hqDinxaPUK4,2019-04-04,YouTube
8003,12103,4,3.0,Please Me,Cardi B & Bruno Mars,7.0,10805478,-7.5%,https://www.youtube.com/watch?v=3y-O-4IL-PU,2019-04-04,YouTube
8005,12105,6,4.0,Thotiana (feat. Cardi B),Blueface,14.0,9885402,-14%,https://www.youtube.com/watch?v=V6EpIABAKKo,2019-04-04,YouTube
8006,12106,7,6.0,Put a Date On It (feat. Lil Baby),Yo Gotti,10.0,9531586,-5.7%,https://www.youtube.com/watch?v=1PnHB4sLqew,2019-04-04,YouTube
8007,12107,8,9.0,Happier (feat. Bastille),Marshmello,29.0,8488474,0.6%,https://www.youtube.com/watch?v=m7Bc3pLyij0,2019-04-04,YouTube
8008,12108,9,8.0,7 rings,Ariana Grande,11.0,7987417,-12.4%,https://www.youtube.com/watch?v=QYh6mYIJG2Y,2019-04-04,YouTube
8009,12109,10,10.0,MIDDLE CHILD,J. Cole,10.0,7547755,2.7%,https://www.youtube.com/watch?v=e8CLsYzE5wk,2019-04-04,YouTube
8010,12110,11,7.0,Wow.,Post Malone,15.0,6768525,-26.8%,https://www.youtube.com/watch?v=393C3pr2ioY,2019-04-04,YouTube
8011,12111,12,11.0,Without Me,Halsey,26.0,6735775,-7.2%,https://www.youtube.com/watch?v=ZAfAud_M_mg,2019-04-04,YouTube
8012,12112,13,13.0,Robbery,Juice WRLD,7.0,6103592,-8%,https://www.youtube.com/watch?v=iI34LYmJ1Fs,2019-04-04,YouTube
8013,12113,14,16.0,Saturday Nights REMIX (feat. Kane Brown),Khalid,7.0,6028615,-1.3%,https://www.youtube.com/watch?v=5hqK-A0UxKw,2019-04-04,YouTube
8015,12115,16,12.0,Better,Khalid,25.0,5929203,-13.4%,https://www.youtube.com/watch?v=x3bfa3DZ8JM,2019-04-04,YouTube
8016,12116,17,15.0,Girls Like You (feat. Cardi B),Maroon 5,45.0,5914930,-5%,https://www.youtube.com/watch?v=aJOTlE1K90k,2019-04-04,YouTube
8017,12117,18,44.0,bury a friend,Billie Eilish,10.0,5765558,78.5%,https://www.youtube.com/watch?v=HUHC9tYz8ik,2019-04-04,YouTube
8018,12118,19,14.0,a lot (feat. J. Cole),21 Savage,15.0,5577301,-14.2%,https://www.youtube.com/watch?v=DmWWqogr_r8,2019-04-04,YouTube
8019,12119,20,17.0,Con Calma,Daddy Yankee & Snow,10.0,5378116,-8.2%,https://www.youtube.com/watch?v=DiItGE3eAyQ,2019-04-04,YouTube
8020,12120,21,18.0,Close Friends,Lil Baby & Gunna,26.0,5110709,-7.9%,https://www.youtube.com/watch?v=hhzYbExfVIY,2019-04-04,YouTube
8021,12121,22,19.0,Worth It,YK Osiris,8.0,4947683,-8.2%,https://www.youtube.com/watch?v=nPiFfJ0UTqE,2019-04-04,YouTube
